Name,_01,_02,_03,_04,_05,_06,_07,_08,_09,_10,_11,_12
X0063_Y0046,,4.631818,19.181593,45.61773,95.5589,49.12241,66.54346,3.843695,64.820175,36.495975,3.581754,-7.62154
X0064_Y0046,81.35635,26.970411,16.299397,35.241837,95.35868,54.33235,81.56722,13.535957,66.144196,28.326805,16.230618,48.719643
X0065_Y0046,53.041714,54.235775,23.765728,39.974735,89.93484,19.651438,71.41746,6.685775,67.23069,45.60953,34.526768,28.76413
X0066_Y0046,-8.333333,66.85394,31.37689,45.642586,81.04633,30.847027,36.1514,0.3409723,42.824,37.4257,19.920195,38.05418
X0067_Y0046,15.797266,25.798975,39.362663,42.617317,82.245544,1.5284655,29.827993,6.600216,22.67182,40.36917,9.044888,20.032774
X0068_Y0046,13.375506,23.747927,40.371647,68.82627,91.08151,15.689656,65.59245,39.61875,36.12491,72.283035,51.803146,13.305384
X0069_Y0046,27.116312,50.11991,25.649168,63.289433,90.71566,52.75821,64.84112,20.988436,28.618177,64.38853,35.117367,47.036133
X0070_Y0046,56.518093,68.39408,23.592007,69.47494,94.555016,77.20588,74.086754,21.189905,40.072838,70.81442,40.32039,58.991974
X0071_Y0046,7.9896336,78.71956,9.918449,60.1385,93.98952,74.864876,68.673584,38.545254,19.743073,71.669,39.411846,61.444836
X0072_Y0046,-6.6420875,64.65617,21.99279,52.490368,89.188385,51.577255,61.445496,22.934946,19.563889,76.51125,50.921688,67.55996
X0073_Y0046,9.664127,76.35517,33.44828,47.350742,95.5397,85.44113,83.07477,44.070488,40.623608,63.310432,56.534546,66.48359
X0052_Y0047,11.849255,91.85844,70.365685,46.96927,86.23906,77.14759,35.02613,67.10931,51.24197,19.638214,43.488842,69.185776
X0053_Y0047,22.285965,82.48969,72.200096,47.567005,85.77394,76.62473,41.363056,76.19052,12.834063,28.924755,38.220207,56.00525
X0054_Y0047,-14.425737,71.10693,14.809725,35.03306,77.14595,49.29831,73.000305,59.096058,15.276522,42.50827,10.482547,23.511738
X0055_Y0047,-2.2809467,80.61175,18.944225,54.10624,84.30978,65.18151,75.06681,43.397633,43.14741,51.7949,30.771927,-1.1793414
X0056_Y0047,5.352677,75.78168,17.333735,55.068016,89.105515,73.473274,74.21564,49.786972,45.950397,68.902176,33.8257,-2.0064666
X0057_Y0047,11.321645,55.903187,29.988102,70.803406,94.075645,86.55001,77.687225,68.288445,76.908325,57.909225,60.77827,31.011948
X0058_Y0047,13.078295,12.87682,0.94561476,62.543648,97.26167,66.83673,64.09323,63.658897,77.33081,46.14163,59.521828,60.615612
X0059_Y0047,,3.3072824,1.6405877,67.25678,91.75826,64.605095,78.0154,62.8233,76.32046,34.988625,42.620922,42.534645
X0060_Y0047,,11.180365,11.536021,74.99732,89.239944,64.943825,85.04074,29.821186,80.131294,48.720757,64.61961,26.685797
X0061_Y0047,,9.295546,18.321815,59.547,85.199905,73.66277,64.214615,40.77365,80.77096,45.411835,46.988815,22.939503
X0062_Y0047,,15.832675,15.917906,47.59946,91.615654,52.851765,65.396515,11.525611,74.80712,43.204887,28.164667,64.35544
X0063_Y0047,63.796394,26.108238,7.723622,50.107723,92.52044,66.980606,78.997375,-2.1520195,66.45172,41.060955,-1.1165949,74.161606
X0064_Y0047,68.24155,44.933388,37.388775,41.2751,93.15023,44.682735,86.85933,11.89525,63.50919,41.53057,11.88229,36.487213
X0065_Y0047,55.493877,61.023285,35.285316,43.58255,89.76281,38.207153,69.31041,20.831858,70.09787,66.64458,23.641655,32.02347
X0066_Y0047,-2.2097723,67.772194,28.684607,50.818745,87.01308,24.70591,53.280117,4.6157055,42.956524,59.540882,9.472691,50.874195
X0067_Y0047,11.286775,53.212074,21.086416,51.552788,75.331764,28.720613,65.12043,7.8081,32.864872,43.69579,17.608885,57.80571
X0068_Y0047,23.07068,39.14015,17.47112,48.413826,69.26712,5.1594815,49.732327,17.797897,42.68591,46.703556,13.254558,30.509748
X0069_Y0047,0.45358253,47.407345,13.368212,62.30331,79.990906,50.13498,56.472668,12.691873,25.553402,42.493317,21.943287,20.031162
X0070_Y0047,47.3131,72.73007,19.220032,63.099052,77.870735,66.8264,84.918594,24.701296,28.887743,81.43773,59.23641,60.697372
X0071_Y0047,14.684792,76.86143,26.371805,57.474632,85.041245,71.91206,75.7464,39.397522,35.352383,84.65894,71.35452,60.43311
X0072_Y0047,4.3760324,68.27203,22.091034,51.13687,87.1146,80.0786,83.67686,37.206993,29.464907,87.09464,72.96215,71.82983
X0073_Y0047,25.85635,76.62964,33.201164,41.298298,95.7621,67.66237,73.41317,34.638172,38.444534,79.44561,78.34242,54.970837
X0052_Y0048,16.94206,95.01106,65.91803,64.49247,86.78338,82.49903,14.294794,40.590824,46.319824,60.1415,67.23706,49.729992
X0053_Y0048,49.80571,93.21651,70.714264,22.312021,88.40127,77.58273,55.793743,55.407963,8.537139,66.70042,31.488258,45.955563
X0054_Y0048,83.53045,89.7736,10.985017,27.136824,88.39471,77.21965,81.69615,39.984734,36.006104,72.54326,24.125847,38.31534
X0055_Y0048,33.54127,55.629147,6.575509,50.328335,88.73291,78.36675,86.238686,36.29852,5.1131372,78.83483,50.868443,9.076403
X0056_Y0048,12.5923815,32.125793,28.90139,54.24742,95.84551,75.27107,73.82636,32.529747,29.748636,75.88548,46.007576,-4.852453
X0057_Y0048,38.279053,13.327459,28.786406,59.33671,89.70004,85.212746,71.450325,31.215626,59.52875,76.606636,55.75362,40.20354
X0058_Y0048,,12.640615,1.66271,55.009026,94.36299,74.951065,88.61308,45.80631,58.82793,56.357433,56.80608,48.337456
X0059_Y0048,,16.039433,-4.4364038,71.41837,95.66395,33.254906,82.49641,32.660175,47.234253,35.645237,42.98275,11.0040655
X0060_Y0048,,25.280897,2.3955193,56.67557,93.755615,54.371403,81.41873,18.87505,73.619865,23.348124,68.35368,14.549133
X0061_Y0048,76.612465,4.0766873,18.965525,67.406494,95.489494,61.51026,86.69526,32.011055,78.03141,28.312815,53.073326,9.545011
X0062_Y0048,,18.279558,7.809603,58.917717,95.6402,70.38105,93.75861,27.418575,76.145355,34.597965,23.459618,53.09004
X0063_Y0048,49.55038,22.663446,6.7571445,56.822285,94.14059,72.78754,92.69352,17.838648,68.57875,35.23583,4.994025,62.018917
X0064_Y0048,61.395496,59.113045,29.61722,50.827526,92.31821,51.855648,88.1245,-2.697107,65.40783,37.664318,21.073647,20.810509
X0065_Y0048,26.898489,66.88239,57.367455,44.696884,91.5718,65.19868,77.102066,13.670029,66.31188,85.40676,54.25951,48.80963
X0066_Y0048,42.35795,76.13656,46.48231,52.266994,94.03805,67.82662,52.52791,17.372765,50.642956,84.18974,19.887419,50.833965
X0067_Y0048,69.2513,62.04048,28.900845,48.29795,91.50728,47.442696,52.305695,12.19689,62.151062,65.66914,30.82997,69.79918
X0068_Y0048,64.80159,56.337452,20.811237,44.057343,87.72595,9.992713,60.050747,25.07869,51.930885,72.50299,38.216614,56.16837
X0069_Y0048,27.850426,64.23133,14.216906,58.379574,87.58913,37.398857,70.30883,36.20603,23.486374,65.198105,38.632473,22.57482
X0070_Y0048,41.761345,48.299328,17.550987,51.955105,79.32882,56.374905,64.3994,27.12579,27.136507,67.63053,43.474697,50.52991
X0071_Y0048,38.683193,73.77315,17.294525,53.75307,89.30694,64.935585,88.51993,35.31322,48.779293,82.00857,71.876366,82.57597
X0072_Y0048,32.645634,63.35888,17.930456,43.432606,93.45849,71.43915,76.9519,33.723637,18.354647,74.78607,56.174618,67.307915
X0073_Y0048,32.718002,72.98312,13.983979,44.517258,97.60312,63.171223,76.17347,24.966503,25.276102,71.427475,59.34389,51.90259
X0052_Y0049,45.58688,87.01095,74.299675,86.11384,86.22563,94.062,32.57541,11.796611,19.777428,63.68123,67.71241,40.058712
X0053_Y0049,75.67667,84.69645,34.877995,60.897377,73.528725,94.62073,54.80472,20.426727,8.978308,64.71771,32.646626,46.667496
X0054_Y0049,68.133835,87.37861,14.696154,22.479942,89.66264,76.33207,71.37768,10.9661665,13.098291,69.20022,41.572075,62.079037
X0055_Y0049,63.130642,91.649796,-7.106967,38.292343,90.32727,74.79679,90.817795,36.777393,13.79931,83.36442,57.25329,69.38763
X0056_Y0049,26.638554,55.51803,18.338068,51.819344,96.255424,63.01467,81.2789,29.785109,29.560184,79.23458,79.10664,7.4855943
X0057_Y0049,24.085058,9.028287,3.9485674,61.4255,93.54149,81.21475,70.2678,32.871143,69.18652,72.513214,48.019745,86.04912
X0058_Y0049,,5.683221,-5.4667563,63.07012,94.60146,76.949295,88.17455,20.638527,43.75295,52.521282,55.362022,64.075516
X0059_Y0049,16.24775,28.005486,0.38823768,47.30556,98.39809,53.33609,81.303375,37.806393,54.24543,36.033695,43.480347,3.9359665
X0060_Y0049,79.15051,31.893576,12.43727,60.46783,98.09116,83.13841,89.468025,38.815514,78.06338,22.562439,48.429626,19.25128
X0061_Y0049,68.84149,28.070822,18.988062,68.28295,94.873695,83.466896,91.1343,53.03,78.67519,39.84986,44.53824,42.732918
X0062_Y0049,58.153675,17.15015,19.001114,62.361534,94.322784,81.5662,86.527245,40.27295,78.25796,36.286327,26.590021,24.528212
X0063_Y0049,57.8134,25.827625,21.43123,64.67828,94.97098,74.404106,84.853096,37.649235,73.94242,34.748344,21.521109,40.150223
X0064_Y0049,53.504463,36.09764,3.3819082,67.08392,94.30888,60.256283,91.387794,6.271769,54.56331,33.344448,4.7763915,68.8613
X0065_Y0049,100.0,34.35671,12.387889,48.609303,95.74744,79.95334,73.15511,9.684143,72.44881,73.361496,29.962196,81.79022
X0066_Y0049,41.406506,59.39354,28.875275,42.162872,98.40943,68.97414,77.98019,3.75249,68.707825,85.21153,17.650625,53.04688
X0067_Y0049,15.371015,71.3478,15.720008,43.06338,92.33228,63.877354,73.68934,-3.5230746,48.758617,74.844475,28.325981,74.54196
X0068_Y0049,31.420315,77.344124,5.555321,54.984314,93.02855,58.79649,73.95049,8.131648,40.933784,75.69505,49.503166,73.71266
X0069_Y0049,10.199939,71.378525,6.897159,68.18043,85.59608,59.250637,80.30753,43.07297,30.096952,65.41956,70.911995,64.02736
X0070_Y0049,32.926353,65.070526,9.389935,59.14433,87.67356,50.975544,74.52366,39.953747,54.411846,66.70211,69.65104,52.846592
X0071_Y0049,19.431929,55.581856,32.58003,57.986313,90.51647,61.34779,80.52756,28.79943,54.794018,71.05192,60.096466,72.661255
X0072_Y0049,48.152092,60.918156,-0.9280396,49.385757,97.80169,68.42271,79.11342,28.248465,28.321657,68.53642,40.39186,68.98206
X0073_Y0049,30.50484,70.16398,0.80904174,59.25669,97.742676,64.85514,71.11347,34.53935,25.909023,57.145035,44.9074,53.83082
X0052_Y0050,35.827656,70.945625,55.10199,85.88762,81.85887,92.81601,35.724644,7.1011662,2.3709083,66.546936,55.78566,69.3008
X0053_Y0050,90.68866,83.61291,20.539715,69.30563,87.82024,98.32326,59.986427,23.855707,14.390059,69.105255,47.14347,49.89359
X0054_Y0050,82.45433,72.08836,-1.3602439,66.65987,97.7741,85.30883,66.37293,16.166298,5.892181,67.76074,53.779186,61.64036
X0055_Y0050,60.447044,92.23174,3.0954359,46.16775,93.08819,67.49092,73.67656,23.4843,-6.7223616,70.064514,62.391426,78.74141
X0056_Y0050,54.720234,47.487446,2.5216084,50.30691,94.24628,62.836384,74.30162,29.989561,21.744873,67.967995,62.34538,27.005768
X0057_Y0050,44.758205,0.63324994,-9.3098345,44.125553,90.889305,86.11727,73.257744,42.738117,59.45893,58.93656,60.8706,63.156307
X0058_Y0050,44.56873,9.703079,-2.6610847,57.66718,85.85704,77.76123,71.269684,56.50488,54.131348,44.288723,82.91182,60.590305
X0059_Y0050,35.192932,51.54139,42.24321,59.001324,85.26318,84.0458,86.32008,48.90174,63.882126,22.105183,75.76196,32.16768
X0060_Y0050,77.99154,5.1633606,2.362778,64.72467,95.897865,91.48587,88.58199,41.966476,64.37829,12.166101,48.64638,31.987137
X0061_Y0050,77.75974,12.124072,4.2939672,74.1173,95.45442,80.434296,89.67738,41.904213,72.87366,33.779385,47.02126,44.486187
X0062_Y0050,63.33374,1.2748492,10.061273,70.991905,98.53335,76.67564,89.3175,34.497036,83.76311,34.360394,57.96968,41.39672
X0063_Y0050,32.85314,5.4150524,11.46127,82.05121,98.375496,72.804405,89.155556,15.31488,71.68586,25.460855,43.85441,39.52218
X0064_Y0050,89.30762,26.37559,6.3177075,71.579636,94.962364,66.82711,85.07784,7.708494,35.08789,44.697735,40.907085,46.90939
X0065_Y0050,,71.798515,42.25338,51.090202,90.27732,46.70465,59.78704,0.9336477,46.51167,65.23868,2.6719253,62.065502
X0066_Y0050,,56.039833,39.80391,57.2537,95.63821,61.836235,79.15198,-4.425368,46.17883,59.02995,2.5598953,51.922665
X0067_Y0050,67.80359,69.16087,36.659004,51.9412,93.55042,59.888844,80.2654,-0.3875381,37.184177,49.252815,18.667141,70.28773
X0068_Y0050,,71.97671,44.37331,74.9593,91.408745,77.26489,81.8679,29.823122,24.312408,66.135414,60.507774,83.89347
X0069_Y0050,,43.193626,11.276908,80.53115,89.580795,69.61142,60.94736,28.943146,58.74071,45.109493,75.620735,55.64835
X0070_Y0050,-11.652001,76.81399,49.47753,68.487724,90.00111,78.85831,54.859497,30.075472,53.784233,53.673653,63.455727,79.48952
X0071_Y0050,16.699177,65.05244,-4.6601005,50.62929,78.598816,69.62335,66.06042,27.039999,21.494097,53.860542,53.90725,43.890686
X0052_Y0051,35.037403,61.30952,23.0383,77.385895,92.200035,94.23441,49.287876,35.891598,4.911668,61.749176,68.95204,60.49219
X0053_Y0051,21.689537,6.813152,9.240886,62.157906,94.62478,96.30941,45.596066,30.99918,-2.1684813,49.78492,67.48015,59.081734
X0054_Y0051,76.39949,32.841278,9.890288,64.97811,98.41625,93.8222,79.50017,19.596292,-1.1567084,48.764137,64.781624,72.44104
X0055_Y0051,80.0726,60.119816,8.109565,61.1849,97.93318,87.03461,70.22541,14.40819,10.20225,60.66668,55.078472,71.31721
X0056_Y0051,76.45816,64.78351,3.7808263,49.763035,87.3812,75.58636,67.07776,38.00225,31.677982,48.36582,38.03845,9.478792
X0057_Y0051,52.129227,64.25636,13.746463,37.690613,89.619415,80.88146,74.437614,61.348125,44.999226,38.644936,46.575832,23.488504
X0058_Y0051,33.515865,35.67745,-8.09855,53.93635,94.023735,82.81536,72.21868,63.443535,65.44352,32.25641,73.53028,39.8019
X0059_Y0051,77.99581,87.89367,39.468174,58.073597,93.34507,84.86061,92.47353,52.410503,73.3717,18.538324,65.14485,64.57717
X0060_Y0051,53.752808,30.069195,31.767504,80.95455,91.37858,85.46759,92.138794,67.41645,78.87067,22.474781,59.63347,20.230623
X0061_Y0051,46.675674,17.401611,6.2572165,80.69543,93.19738,85.072815,92.81303,58.972782,89.08915,43.098553,61.381042,9.71199
X0062_Y0051,56.68576,8.508717,-4.872434,70.65805,90.13621,73.88019,94.40185,24.981966,82.26576,35.213604,51.172653,9.346633
X0063_Y0051,36.547928,15.712657,27.709288,81.635994,93.21789,64.243454,93.26329,4.897157,60.947926,33.896774,33.211426,-7.2643976
X0064_Y0051,46.82482,13.5943775,33.959263,83.75578,96.018555,67.564026,88.92884,7.8579493,19.117662,59.051067,55.13109,13.223453
X0065_Y0051,,9.693809,18.316288,87.01099,88.81024,69.123924,84.049164,24.522295,27.879688,74.56327,57.573006,78.51982
X0066_Y0051,,45.551723,47.980736,65.48236,95.95952,52.854515,84.25167,9.382944,45.623604,11.276976,35.68961,53.709816
X0067_Y0051,,69.861565,46.43798,62.227695,93.838554,74.17086,83.703896,20.300407,13.976082,43.66778,36.257812,48.78287
X0068_Y0051,,59.185913,43.158104,64.86999,89.85756,74.15254,67.97605,32.48571,50.469334,49.66644,68.84392,38.750717
X0069_Y0051,,35.724327,56.053345,48.903248,81.54885,78.18714,43.073418,18.019596,32.703335,41.600742,70.67399,54.528873
X0052_Y0052,94.696014,58.858112,49.330383,42.72127,91.276985,96.458015,46.41668,44.56689,-4.963766,35.089153,88.83125,47.66126
X0053_Y0052,87.40116,38.651386,19.039242,44.622467,88.4222,90.03304,44.622883,49.9565,-7.5015974,49.076694,67.93621,58.210945
X0054_Y0052,55.1912,43.10725,19.882734,50.34374,92.26947,91.6121,64.64643,40.04043,4.8023615,63.771664,50.39031,34.859432
X0055_Y0052,47.24226,73.05262,33.649094,52.43726,94.99267,83.34564,76.14703,20.637465,31.605429,33.71195,50.025394,26.262901
X0056_Y0052,53.32164,49.00816,31.960255,52.150898,97.38984,73.676956,68.63171,36.732258,37.079803,22.846138,47.03425,45.611706
X0057_Y0052,59.69317,43.17659,18.530882,51.455685,95.26467,76.040565,75.92415,48.54278,37.9975,36.9521,66.55096,48.829144
X0058_Y0052,65.14219,43.206654,24.503813,54.55659,95.86587,77.26739,76.930336,39.440094,47.088333,28.473345,80.04164,5.3954062
X0059_Y0052,87.82785,71.688484,44.6529,52.90552,95.450836,86.08927,90.48545,32.03357,73.26161,11.267509,66.3043,46.98748
X0060_Y0052,58.90382,15.860579,28.378725,86.98315,92.98322,72.66722,96.13463,70.33177,91.06085,45.227325,58.22261,19.207348
X0061_Y0052,42.822952,33.536835,19.319433,84.90698,88.842964,66.52153,96.474724,58.96499,86.09181,62.182144,54.028915,32.53475
X0062_Y0052,21.649689,23.583412,13.6049595,62.43924,80.09936,47.2133,92.38153,24.84392,77.989815,41.47281,30.000698,-0.86037606
X0063_Y0052,26.129314,17.657696,21.438377,84.73322,90.83528,62.93949,80.93595,23.160719,43.053913,43.74323,37.70755,16.058384
X0064_Y0052,38.131283,58.492805,63.742,76.31313,88.56392,85.10925,84.82189,18.021358,23.20354,60.399715,38.18943,2.9123929
X0065_Y0052,,60.622566,50.204052,61.357033,89.91383,58.611576,78.390396,18.92115,15.292858,40.68185,34.521336,30.725964
X0066_Y0052,,50.293808,52.256863,74.23547,89.74993,55.05511,66.83558,-4.3888736,10.551087,16.659046,32.146954,45.198044
X0067_Y0052,,64.38544,47.642838,59.01972,74.82883,68.98086,76.746574,10.850283,25.044003,61.497902,34.387787,35.04752
X0068_Y0052,,61.591087,61.374954,57.081367,80.67435,79.26824,69.84234,29.870495,34.649006,51.54073,67.14568,28.16551
X0052_Y0053,73.48413,52.88941,55.90422,39.108673,90.574776,95.376625,50.775055,61.319168,23.831413,41.28709,77.50129,68.48759
X0053_Y0053,80.88414,73.303505,37.388638,47.50476,85.54081,85.31795,30.410938,46.78171,21.116846,45.45494,34.54606,44.65329
X0054_Y0053,61.91289,77.27639,34.191135,45.75228,89.54318,82.28911,52.85311,42.754597,27.601685,61.55945,54.320816,27.63499
X0055_Y0053,64.27351,49.335804,31.06419,69.52793,88.94861,80.60057,63.819912,43.886745,45.936375,43.6033,52.478962,62.943516
X0056_Y0053,47.277546,50.44938,16.293587,43.67541,89.21759,79.26857,74.551094,50.210167,57.37314,31.705338,54.982746,80.044685
X0057_Y0053,54.68778,49.073387,4.883459,47.269123,82.110886,75.88914,85.10663,33.2176,62.779552,35.612476,80.73872,40.505318
X0058_Y0053,45.109337,57.300045,24.23049,32.532146,82.92654,66.10796,75.851166,2.1248496,64.57266,5.462592,63.823677,13.394293
X0059_Y0053,56.385086,54.802013,18.55576,37.23771,90.63609,84.43111,88.24449,29.413223,85.574844,13.888183,56.84013,56.489006
X0060_Y0053,66.642815,34.87626,16.842741,90.01794,89.87316,78.171906,95.596794,51.391582,91.14648,71.24029,34.505863,8.664077
X0061_Y0053,36.794888,49.597378,26.491018,88.03511,79.006935,68.658295,90.802895,31.076225,82.79622,57.088768,29.663675,20.663351
X0062_Y0053,33.343212,26.330172,30.509058,81.60683,79.61387,56.052567,87.22246,30.737099,50.60139,41.638718,20.037666,19.521786
X0063_Y0053,36.445724,10.618237,9.847387,92.04364,92.94213,61.478046,83.696365,35.458107,34.72559,80.35953,37.743454,54.942413
X0064_Y0053,14.497222,20.888945,66.98848,79.178635,83.456825,65.62869,67.61048,26.586601,26.557652,81.63006,48.22119,57.865643
X0065_Y0053,,37.396687,67.24393,82.740875,79.15007,63.896713,78.385315,25.15076,49.45268,80.32752,58.06812,63.76501
X0066_Y0053,,43.515274,43.974102,64.08124,84.216324,59.242424,78.46674,2.6698341,22.058506,43.326626,53.39094,30.911818
X0067_Y0053,,52.97512,40.106705,69.14256,72.20379,71.239044,85.88571,10.498251,31.336443,70.0449,77.872475,43.118477
X0068_Y0053,,41.750423,11.077233,45.223625,74.206764,70.27198,79.72882,29.747805,39.019283,59.480564,68.27298,69.43165
X0053_Y0054,66.95937,75.57872,58.563267,39.292442,86.32185,74.35813,35.55346,47.259834,33.234726,40.37006,56.163128,11.306645
X0054_Y0054,40.148354,52.738873,39.567192,47.15614,90.52833,84.85282,62.26563,56.94401,36.782017,62.30961,70.316185,44.28617
X0055_Y0054,60.802494,33.887062,52.79465,67.51393,84.826584,90.172745,62.368454,68.48401,60.930813,57.887695,69.51808,50.84741
X0056_Y0054,42.1653,47.529694,68.77171,46.63182,71.70263,81.70805,66.91029,43.072975,58.7745,31.296467,56.846603,51.861343
X0057_Y0054,15.373448,22.233784,0.04848499,46.477867,64.12398,78.28269,84.65787,44.35779,51.993515,40.43997,72.867676,65.75935
X0058_Y0054,44.862335,58.79904,10.857911,41.79907,52.934746,69.0493,65.77095,-1.7181076,68.86931,-0.76095337,63.976772,27.58897
X0059_Y0054,39.8477,20.95374,-2.5035114,67.09413,59.477573,51.43615,86.39978,15.678435,79.96295,21.63537,57.57618,38.307045
X0060_Y0054,13.819188,34.986088,-0.3757201,83.798294,83.12607,66.80086,92.8116,23.875153,83.436775,47.95748,17.966331,54.140305
X0061_Y0054,31.662956,35.49489,11.008956,88.54375,67.943146,68.16865,92.36655,-1.0758911,68.978775,41.859264,30.404123,71.25252
X0062_Y0054,40.509964,39.26356,32.265125,88.84689,80.15655,58.50465,83.720924,10.832677,20.858759,47.478214,34.71432,53.42207
X0063_Y0054,38.51346,34.157368,44.642834,90.10227,83.13788,46.563805,77.20722,22.283808,-6.790877,50.468456,23.009048,35.253803
X0064_Y0054,,23.77301,59.111675,83.615,82.71909,50.979675,72.8747,16.176775,40.435913,59.104816,20.264975,59.773827
X0065_Y0054,-7.441744,16.563738,28.258,83.192024,88.64604,65.2381,77.15363,10.231822,59.03707,81.29995,40.57699,76.8799
X0066_Y0054,,68.92685,43.355633,73.40328,95.31008,68.03791,82.64338,7.4076805,32.56316,61.863995,46.28447,61.582283
X0067_Y0054,-15.0,25.680061,36.585735,59.1214,88.28258,61.268177,78.04321,10.153635,27.911522,66.01783,39.25842,38.33253
X0068_Y0054,,16.383026,18.13162,66.714096,86.36645,66.05994,81.229935,24.726828,37.916454,56.17141,72.37989,72.2809
X0053_Y0055,83.00792,82.27442,48.272503,25.083868,77.2478,72.29504,39.71153,37.758854,22.186253,59.856247,80.72889,
X0054_Y0055,78.36607,81.302574,59.971973,40.466724,89.42572,78.9627,69.66228,66.14777,59.3114,79.03928,77.73981,
X0055_Y0055,93.18619,57.677696,50.88768,54.891407,79.32507,83.88645,73.86323,79.760185,70.14516,86.63577,67.51184,79.99615
X0056_Y0055,88.305405,21.710794,44.858128,49.902584,76.258736,77.82723,79.41287,60.050762,71.34606,50.462948,69.11873,86.64784
X0057_Y0055,94.13697,37.138386,31.06112,65.77414,59.22216,70.34868,87.1455,56.545403,45.675125,34.936153,67.6792,85.248535
X0058_Y0055,58.980568,53.70685,42.083366,46.664154,56.57232,59.159317,72.797195,12.143643,53.843796,20.425308,62.669056,79.487366
X0059_Y0055,66.79371,33.614613,-0.44428435,67.88871,57.7689,44.55751,92.661064,18.751825,68.40588,25.351362,45.362988,69.53318
X0060_Y0055,50.9365,35.04209,16.192022,83.5466,83.80962,61.444424,89.800674,20.82005,82.41373,35.26355,22.417206,78.696976
X0061_Y0055,10.517388,17.685783,12.558222,95.75703,69.260994,52.995655,85.1541,4.415487,84.81096,36.296993,44.511246,89.260864
X0062_Y0055,11.482121,14.932468,54.160816,97.03064,82.35898,51.159187,81.894646,-6.060583,43.478996,33.319725,32.715004,89.54129
X0063_Y0055,-2.733108,12.421342,3.0359144,87.53769,89.008705,62.84437,85.0517,-1.5733132,15.538615,47.230377,34.545937,80.30151
X0064_Y0055,,16.213081,32.177193,79.37136,87.960884,56.703106,68.739716,8.259659,27.11747,53.90246,15.33325,59.023075
X0065_Y0055,10.156431,6.990654,20.196722,77.7714,91.38861,66.53875,74.10752,-0.041229215,36.565792,69.83562,41.15362,73.47722
X0066_Y0055,62.533005,34.90542,13.73134,91.74033,95.12535,48.160877,76.651,0.31690675,24.993683,60.572212,80.63392,44.785534
X0067_Y0055,,15.094315,19.193354,73.82585,86.72498,63.632565,80.69391,17.394106,18.364502,54.251575,74.409645,11.69678
X0068_Y0055,-15.0,32.913666,29.470589,78.352005,90.84095,68.0505,83.035706,22.758596,9.935441,61.002285,77.11141,49.590538
X0069_Y0055,2.8236332,61.24727,43.009792,45.669544,81.05587,72.40578,72.24586,29.302862,10.558483,53.34465,49.429142,69.2747
X0070_Y0055,30.524878,59.313854,43.443092,42.726986,88.47978,52.079464,66.99704,31.470188,18.04071,47.74346,59.529583,81.41836
X0054_Y0056,75.310875,70.11471,61.766537,34.450607,92.593475,60.149033,60.431534,58.63501,44.475792,89.12263,90.38537,
X0055_Y0056,93.7051,36.566742,61.485634,53.940712,75.104355,53.898933,68.316315,59.47777,76.959404,68.27628,78.958916,74.612625
X0056_Y0056,39.87178,35.862736,70.948906,53.78867,68.60049,58.83208,53.266335,47.278698,56.299698,57.942577,60.622463,94.73207
X0057_Y0056,28.527735,57.38946,64.15272,36.6316,71.40069,78.12124,70.73794,30.815105,67.3467,37.522404,76.00321,69.1608
X0058_Y0056,41.696583,56.251144,34.75871,62.366154,60.10578,74.06662,75.34633,0.2558071,73.669136,23.77357,42.500477,65.60856
X0059_Y0056,51.55089,26.258738,27.19439,86.56782,67.64976,53.378292,82.99088,12.660196,50.706615,28.766356,28.694744,65.756
X0060_Y0056,33.733173,42.526836,35.216652,92.4042,75.38153,54.70542,79.15136,3.8516855,74.166504,34.43827,37.666977,65.78542
X0061_Y0056,17.556961,25.95128,15.810706,93.41317,65.30176,53.243587,83.409515,1.7030084,81.728065,30.597927,33.86421,68.99874
X0062_Y0056,17.991049,9.210276,14.75745,96.74591,94.621315,64.82866,86.56038,2.5011876,31.950352,18.143282,21.809637,85.654915
X0063_Y0056,,38.63504,15.83799,81.517815,73.545204,62.41527,72.058784,22.625145,23.106422,29.29927,26.929056,65.06365
X0064_Y0056,9.7282,22.643467,3.7817144,89.84096,76.146225,58.935925,68.6378,23.17727,38.60789,45.420826,48.44039,48.651398
X0065_Y0056,17.035595,7.2010155,16.989767,92.29987,86.12757,73.234955,63.515114,12.240079,25.109802,64.648125,67.67046,47.419945
X0066_Y0056,50.86746,10.900403,-7.724557,89.42552,87.71598,80.69414,73.6002,14.466116,5.4462895,55.72407,78.188324,25.822193
X0067_Y0056,,50.49359,0.6204042,62.654034,82.70752,62.62782,63.938572,22.042158,14.282203,53.70466,71.218544,45.879147
X0068_Y0056,,69.96989,7.9601774,43.103462,81.940094,59.002865,45.12852,36.49463,3.1824582,61.25167,60.921547,75.90565
X0069_Y0056,,50.9215,35.048973,61.500134,77.44045,79.78348,63.13467,48.609188,12.844468,59.64748,69.32789,46.114113
X0070_Y0056,31.083334,6.5317173,7.877094,81.564644,97.23137,85.04379,65.4508,39.142063,15.659189,60.324047,69.85384,52.04083
X0071_Y0056,44.134808,12.147511,6.727569,50.70006,92.41915,80.600716,64.81541,15.608894,38.933414,60.29191,36.090054,80.21841
X0056_Y0057,51.248512,52.62637,69.46319,41.415604,68.86911,61.927357,60.054775,46.02394,50.090225,24.264866,64.43304,80.9395
